Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M157.npy, 4.096230158730159, 0.4124999999999997, 0.4125
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M158.npy, 4.099206349206349, 0.4468749999999998, 0.446875
03-20-21_16:59:41, 64, 6.0, Adjacency/64/6/M159.npy, 4.117559523809524, 0.4218749999999996, 0.421875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M160.npy, 4.119047619047619, 0.45312499999999944, 0.453125
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M161.npy, 4.144345238095238, 0.4156249999999999, 0.415625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M162.npy, 4.175595238095238, 0.4562499999999998, 0.45625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M163.npy, 4.180059523809524, 0.43749999999999983, 0.4375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M164.npy, 4.265376984126984, 0.4312499999999996, 0.43125
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M165.npy, 4.276289682539683, 0.4593749999999995, 0.459375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M166.npy, 4.289186507936508, 0.4343749999999998, 0.434375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M167.npy, 4.297123015873016, 0.46875, 0.46875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M168.npy, 4.3000992063492065, 0.44687499999999986, 0.446875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M169.npy, 4.331845238095238, 0.48437499999999956, 0.484375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M170.npy, 4.35515873015873, 0.4374999999999999, 0.4375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M171.npy, 4.356646825396825, 0.4406249999999997, 0.440625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M172.npy, 4.410218253968254, 0.47187500000000004, 0.471875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M173.npy, 4.439484126984127, 0.46562499999999984, 0.465625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M174.npy, 4.472718253968254, 0.44062499999999977, 0.440625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M175.npy, 4.473710317460317, 0.44687499999999986, 0.446875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M176.npy, 4.487103174603175, 0.45937500000000003, 0.459375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M177.npy, 4.493055555555555, 0.4843749999999995, 0.484375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M178.npy, 4.599206349206349, 0.4531249999999998, 0.453125
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M179.npy, 4.599702380952381, 0.49062500000000003, 0.490625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M180.npy, 4.604662698412699, 0.47187499999999977, 0.471875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M181.npy, 4.642857142857143, 0.46875000000000017, 0.46875
